origin,dest,quarter,origin_city,dest_city,origin_tier,dest_tier,distance_miles,departures,seats,passengers,load_factor,avg_fare,revenue,op_cost,casm_cents,asm,rpm,rasm_cents,yield_cents_per_mile,operating_profit,operating_margin_pct,route
OMA,ORD,1,Omaha,Chicago O'Hare,spoke,hub,415.1,98,7448,5515,0.741,77.25,426033.75,427615.34,13.83,3091664.8000000003,2289276.5,13.780075705490452,18.60997350036136,-1581.5900000000256,-0.37123584692527895,OMA-ORD
ORD,OMA,2,Chicago O'Hare,Omaha,hub,spoke,415.1,79,12640,9304,0.736,65.22629798541588,606865.48,511602.43,9.75,5246864.0,3862090.4000000004,11.566251383683662,15.713393969234899,95263.04999999999,15.697556236021201,ORD-OMA
OMA,ORD,2,Omaha,Chicago O'Hare,spoke,hub,415.1,84,13440,10225,0.761,83.82,857059.5,596443.69,10.69,5578944.0,4244397.5,15.362396539560175,20.192724644663937,260615.81000000006,30.408135024464467,OMA-ORD
ORD,OMA,3,Chicago O'Hare,Omaha,hub,spoke,415.1,93,17577,15589,0.887,78.23,1219527.47,699970.91,9.59,7296212.7,6470993.9,16.714527387613025,18.84606119007468,519556.55999999994,42.60310429907741,ORD-OMA
OMA,ORD,3,Omaha,Chicago O'Hare,spoke,hub,415.1,89,14240,12881,0.905,78.83,1015409.23,503419.38,8.52,5911024.0,5346903.100000001,17.17822884833491,18.99060467357263,511989.85,50.42202048921695,OMA-ORD
ORD,OMA,4,Chicago O'Hare,Omaha,hub,spoke,415.1,96,7296,5495,0.753,68.74,377726.3,356164.79,11.76,3028569.6,2280974.5,12.472102341646696,16.559865092748733,21561.51000000001,5.708236360560546,ORD-OMA
OMA,ORD,4,Omaha,Chicago O'Hare,spoke,hub,415.1,75,12000,9118,0.76,73.75,672452.5,521590.59,10.47,4981200.0,3784881.8000000003,13.499809282903719,17.766803179956636,150861.90999999997,22.43458236827136,OMA-ORD
ORD,BOI,1,Chicago O'Hare,Boise,hub,spoke,1433.6,88,6688,4949,0.74,191.39,947189.11,782031.99,8.16,9587916.799999999,7094886.399999999,9.878987581535961,13.350306919642858,165157.12,17.436551820153422,ORD-BOI
BOI,ORD,1,Boise,Chicago O'Hare,spoke,hub,1433.6,91,14560,11735,0.806,145.09,1702631.15,1400271.77,6.71,20873216.0,16823296.0,8.157013993435415,10.120675223214286,302359.3799999999,17.758360640823465,BOI-ORD
ORD,BOI,2,Chicago O'Hare,Boise,hub,spoke,1433.6,89,13350,10609,0.795,154.37,1637711.33,1313874.33,6.87,19138560.0,15209062.399999999,8.557129324254282,10.767996651785715,323837.0,19.773753412330606,ORD-BOI
BOI,ORD,2,Boise,Chicago O'Hare,spoke,hub,1433.6,74,11840,8259,0.698,209.45,1729847.55,1092028.67,6.43,16973824.0,11840102.399999999,10.191265975186264,14.610072544642861,637818.8800000001,36.87139251086028,BOI-ORD
ORD,BOI,3,Chicago O'Hare,Boise,hub,spoke,1433.6,81,15309,12577,0.822,204.92,2577278.84,1334525.5,6.08,21946982.4,18030387.2,11.743203657920645,14.294084821428571,1242753.3399999999,48.219591947606254,ORD-BOI
BOI,ORD,3,Boise,Chicago O'Hare,spoke,hub,1433.6,79,11850,11275,0.952,199.06,2244401.5,1146554.01,6.75,16988160.0,16163839.999999998,13.21156322992013,13.885323660714288,1097847.49,48.91493300106955,BOI-ORD
ORD,BOI,4,Chicago O'Hare,Boise,hub,spoke,1433.6,70,13230,11750,0.888,217.48,2555390.0,1118293.04,5.9,18966528.0,16844800.0,13.473156499703057,15.170200892857144,1437096.96,56.23787210562771,ORD-BOI
BOI,ORD,4,Boise,Chicago O'Hare,spoke,hub,1433.6,70,10500,8198,0.781,151.41,1241259.18,917902.27,6.1,15052799.999999998,11752652.799999999,8.24603515625,10.5615234375,323356.9099999999,26.050716499031246,BOI-ORD
ORD,TUL,1,Chicago O'Hare,Tulsa,hub,spoke,585.2,77,5852,3938,0.673,85.67,337368.46,445262.6,13.0,3424590.4000000004,2304517.6,9.851352150026466,14.63943950786056,-107894.13999999996,-31.98109864804788,ORD-TUL
TUL,ORD,1,Tulsa,Chicago O'Hare,spoke,hub,585.2,77,14553,9464,0.65,91.27,863779.28,637300.68,7.48,8516415.600000001,5538332.800000001,10.142521461728569,15.596377306903623,226478.59999999998,26.21949903683728,TUL-ORD
ORD,TUL,2,Chicago O'Hare,Tulsa,hub,spoke,585.2,85,12750,11094,0.87,81.69,906268.86,607540.2,8.14,7461300.000000001,6492208.800000001,12.146259499014915,13.959330143540669,298728.66000000003,32.96247649952356,ORD-TUL
TUL,ORD,2,Tulsa,Chicago O'Hare,spoke,hub,585.2,64,4864,4590,0.944,96.02,440731.8,318853.78,11.2,2846412.8000000003,2686068.0,15.483762580044608,16.408065618591934,121878.01999999996,27.65355710661222,TUL-ORD
ORD,TUL,3,Chicago O'Hare,Tulsa,hub,spoke,585.2,60,9600,9312,0.97,100.6,936787.2,444516.41,7.91,5617920.0,5449382.4,16.67498291182502,17.190704032809297,492270.79,52.548838199326376,ORD-TUL
TUL,ORD,3,Tulsa,Chicago O'Hare,spoke,hub,585.2,95,17955,17416,0.97,106.65,1857416.4,822835.52,7.83,10507266.0,10191843.200000001,17.677447206533078,18.224538619275457,1034580.8799999999,55.69999704966533,TUL-ORD
ORD,TUL,4,Chicago O'Hare,Tulsa,hub,spoke,585.2,65,9750,7795,0.8,76.45,595927.75,502154.76,8.8,5705700.0,4561634.0,10.444428378638905,13.063909774436091,93772.98999999999,15.735630703554246,ORD-TUL
TUL,ORD,4,Tulsa,Chicago O'Hare,spoke,hub,585.2,84,13440,10577,0.787,96.96,1025545.92,596467.3,7.58,7865088.000000001,6189660.4,13.03921736158578,16.568694463431306,429078.62,41.83904510097412,TUL-ORD
ORD,GEG,1,Chicago O'Hare,Spokane,hub,spoke,1493.9,98,15680,9405,0.6,139.48,1311809.4,1294359.18,5.53,23424352.0,14050129.5,5.600195044883205,9.336635651650042,17450.219999999972,1.3302405059759423,ORD-GEG
GEG,ORD,1,Spokane,Chicago O'Hare,spoke,hub,1493.9,91,17199,12169,0.708,216.46,2634101.74,1417612.83,5.52,25693586.1,18179269.1,10.251981680361855,14.489591003413882,1216488.9100000001,46.182305395690605,GEG-ORD
ORD,GEG,2,Chicago O'Hare,Spokane,hub,spoke,1493.9,92,14720,13401,0.91,197.01,2640131.01,1203989.73,5.48,21990208.0,20019753.900000002,12.005939234408332,13.187629694089296,1436141.2799999998,54.3965914782388,ORD-GEG
GEG,ORD,2,Spokane,Chicago O'Hare,spoke,hub,1493.9,98,15680,13985,0.892,145.79,2038873.15,1353429.43,5.78,23424352.0,20892191.5,8.704074930226458,9.759020014726556,685443.72,33.61875259380408,GEG-ORD
ORD,GEG,3,Chicago O'Hare,Spokane,hub,spoke,1493.9,93,17577,17049,0.97,150.85,2571841.65,1371076.19,5.22,26258280.3,25469501.1,9.794402453690006,10.097730771805342,1200765.46,46.688934367323895,ORD-GEG
GEG,ORD,3,Spokane,Chicago O'Hare,spoke,hub,1493.9,95,14250,13822,0.97,209.63,2897505.86,1323539.47,6.22,21288075.0,20648685.8,13.610934102778197,14.032398420242318,1573966.39,54.32142214890982,GEG-ORD
ORD,GEG,4,Chicago O'Hare,Spokane,hub,spoke,1493.9,96,15360,14543,0.947,185.6,2699180.8,1429564.82,6.23,22946304.0,21725787.700000003,11.763030769574044,12.42385701854207,1269615.9799999997,47.037085474229805,ORD-GEG
GEG,ORD,4,Spokane,Chicago O'Hare,spoke,hub,1493.9,61,11529,9700,0.841,189.27,1835919.0,908832.41,5.28,17223173.1,14490830.0,10.659586298880082,12.669522725751388,927086.59,50.49714012437367,GEG-ORD
ORD,FAR,1,Chicago O'Hare,Fargo,hub,spoke,556.3,82,12300,9162,0.745,80.78,740106.36,530605.32,7.76,6842489.999999999,5096820.6,10.816330897085711,14.520941937803345,209501.04000000004,28.30688281073548,ORD-FAR
FAR,ORD,1,Fargo,Chicago O'Hare,spoke,hub,556.3,67,10050,7098,0.706,95.98,681266.04,493841.5,8.83,5590815.0,3948617.4,12.185451316131907,17.253280603990653,187424.54000000004,27.511211332359974,FAR-ORD
ORD,FAR,2,Chicago O'Hare,Fargo,hub,spoke,556.3,84,15876,13164,0.829,83.58,1100247.12,760321.96,8.61,8831818.799999999,7323133.199999999,12.457763739446287,15.024267481574693,339925.16000000015,30.895346492704306,ORD-FAR
FAR,ORD,2,Fargo,Chicago O'Hare,spoke,hub,556.3,89,14240,13252,0.931,77.04,1020934.08,625267.26,7.89,7921711.999999999,7372087.6,12.887795971375885,13.848642818623045,395666.81999999995,38.755373902299354,FAR-ORD
ORD,FAR,3,Chicago O'Hare,Fargo,hub,spoke,556.3,98,15680,14899,0.95,96.85,1442968.15,627457.14,7.19,8722784.0,8288313.699999999,16.54251842072439,17.40967104080532,815511.0099999999,56.516216937982996,ORD-FAR
FAR,ORD,3,Fargo,Chicago O'Hare,spoke,hub,556.3,89,14240,12710,0.893,103.06,1309892.6,677683.16,8.56,7921711.999999999,7070572.999999999,16.53547364509086,18.525975193241063,632209.4400000001,48.26421952456255,FAR-ORD
ORD,FAR,4,Chicago O'Hare,Fargo,hub,spoke,556.3,78,11700,9187,0.785,87.52,804046.24,474655.78,7.29,6508709.999999999,5110728.1,12.353388613104595,15.732518425310085,329390.45999999996,40.96660659715292,ORD-FAR
FAR,ORD,4,Fargo,Chicago O'Hare,spoke,hub,556.3,79,6004,5480,0.913,95.66,524216.8,433362.6,12.98,3340025.1999999997,3048523.9999999995,15.694995355124867,17.1957576847025,90854.20000000001,17.331417077819715,FAR-ORD
ORD,BIL,1,Chicago O'Hare,Billings,hub,spoke,1057.9,84,6384,4447,0.697,114.81,510560.07,688238.09,10.19,6753633.600000001,4704481.300000001,7.55978337350134,10.852632573967293,-177678.01999999996,-34.80061023965308,ORD-BIL
BIL,ORD,1,Billings,Chicago O'Hare,spoke,hub,1057.9,85,13600,10374,0.763,166.36,1725818.64,1042215.96,7.24,14387440.000000002,10974654.600000001,11.99531424631484,15.725493903015405,683602.6799999999,39.61034283416941,BIL-ORD
ORD,BIL,2,Chicago O'Hare,Billings,hub,spoke,1057.9,79,11850,9420,0.795,123.48,1163181.6,962423.45,7.68,12536115.000000002,9965418.0,9.278644939042119,11.672180735419229,200758.15000000014,17.259398704381166,ORD-BIL
BIL,ORD,2,Billings,Chicago O'Hare,spoke,hub,1057.9,85,13600,9803,0.721,157.56,1544560.68,996498.36,6.93,14387440.000000002,10370593.700000001,10.735479557169308,14.893657245486338,548062.32,35.48337900198262,BIL-ORD
ORD,BIL,3,Chicago O'Hare,Billings,hub,spoke,1057.9,72,11520,9572,0.831,143.15,1370231.8,968275.33,7.95,12187008.000000002,10126218.8,11.243381476405036,13.531524718782492,401956.4700000001,29.334924937517876,ORD-BIL
BIL,ORD,3,Billings,Chicago O'Hare,spoke,hub,1057.9,85,13600,12665,0.931,156.27,1979159.55,1020470.0,7.09,14387440.000000002,13398303.500000002,13.756161971830986,14.77171755364401,958689.55,48.439225124624244,BIL-ORD
ORD,BIL,4,Chicago O'Hare,Billings,hub,spoke,1057.9,86,16254,11898,0.732,145.09,1726280.82,1295935.92,7.54,17195106.6,12586894.200000001,10.039372596852642,13.714906891010493,430344.90000000014,24.929020528653044,ORD-BIL
BIL,ORD,4,Billings,Chicago O'Hare,spoke,hub,1057.9,77,11550,8445,0.731,145.99,1232885.55,1028191.88,8.41,12218745.000000002,8933965.5,10.09011604710631,13.799981094621419,204693.67000000004,16.60281199662045,BIL-ORD
DFW,LAX,1,Dallas/Fort Worth,Los Angeles,hub,spoke,1232.3,74,5624,4174,0.742,199.87,834257.38,517742.51,7.47,6930455.2,5143620.2,12.037555339799324,16.219264789418162,316514.87,37.93971471969478,DFW-LAX
LAX,DFW,1,Los Angeles,Dallas/Fort Worth,spoke,hub,1232.3,79,11850,7846,0.662,208.97,1639578.62,940186.32,6.44,14602755.0,9668625.799999999,11.227871863905134,16.957721334090728,699392.3000000002,42.65683215605727,LAX-DFW
DFW,LAX,2,Dallas/Fort Worth,Los Angeles,hub,spoke,1232.3,77,5852,5443,0.93,136.59,743459.37,591444.88,8.2,7211419.6,6707408.899999999,10.309473186111651,11.084151586464335,152014.49,20.44691292275999,DFW-LAX
LAX,DFW,2,Los Angeles,Dallas/Fort Worth,spoke,hub,1232.3,84,15876,12997,0.819,133.21,1731330.37,1422958.85,7.27,19563994.8,16016203.1,8.84957488334642,10.809867727014527,308371.52,17.81124650403955,LAX-DFW
DFW,LAX,3,Dallas/Fort Worth,Los Angeles,hub,spoke,1232.3,78,14742,14069,0.954,190.58,2681270.02,1201688.38,6.61,18166566.599999998,17337228.7,14.75936581213976,15.465389921285402,1479581.6400000001,55.18212000147602,DFW-LAX
LAX,DFW,3,Los Angeles,Dallas/Fort Worth,spoke,hub,1232.3,61,11529,11178,0.97,145.69,1628522.82,841163.13,5.92,14207186.7,13774649.4,11.462669241898539,11.822608131136898,787359.6900000001,48.34809069485437,LAX-DFW
DFW,LAX,4,Dallas/Fort Worth,Los Angeles,hub,spoke,1232.3,92,14720,10497,0.713,144.43,1516081.71,1236307.94,6.82,18139456.0,12935453.1,8.357922696248444,11.720360301874544,279773.77,18.453739541518512,DFW-LAX
LAX,DFW,4,Los Angeles,Dallas/Fort Worth,spoke,hub,1232.3,96,15360,12273,0.799,158.43,1944411.39,1264372.42,6.68,18928128.0,15124017.9,10.272602710632556,12.856447293678485,680038.97,34.974027281335765,LAX-DFW
DFW,JFK,1,Dallas/Fort Worth,New York JFK,hub,spoke,1388.7,75,5700,4496,0.789,186.49,838459.04,612434.17,7.74,7915590.0,6243595.2,10.59250213818553,13.429106358464752,226024.87,26.957174914590937,DFW-JFK
JFK,DFW,1,New York JFK,Dallas/Fort Worth,spoke,hub,1388.7,82,13120,9440,0.72,200.21,1889982.4,1182683.24,6.49,18219744.0,13109328.0,10.373265398240502,14.417080722978323,707299.1599999999,37.423584473590864,JFK-DFW
DFW,JFK,2,Dallas/Fort Worth,New York JFK,hub,spoke,1388.7,98,15680,12179,0.777,167.01,2034014.79,1275412.39,5.86,21774816.0,16912977.3,9.341134225887373,12.026355584359473,758602.4000000001,37.295815336721326,DFW-JFK
JFK,DFW,2,New York JFK,Dallas/Fort Worth,spoke,hub,1388.7,91,17199,15253,0.887,191.11,2915000.83,1677824.7,7.03,23884251.3,21181841.1,12.204698373777369,13.761791603658097,1237176.1300000001,42.441707640954604,JFK-DFW
DFW,JFK,3,Dallas/Fort Worth,New York JFK,hub,spoke,1388.7,72,10800,10476,0.97,165.62,1735035.12,1026513.71,6.84,14997960.0,14548021.200000001,11.568474112479297,11.926261971628142,708521.4100000001,40.836142267829146,DFW-JFK
JFK,DFW,3,New York JFK,Dallas/Fort Worth,spoke,hub,1388.7,81,12960,10803,0.834,169.61,1832296.83,1241472.88,6.9,17997552.0,15002126.1,10.180811423686956,12.213581047022396,590823.9500000002,32.244991113148416,JFK-DFW
DFW,JFK,4,Dallas/Fort Worth,New York JFK,hub,spoke,1388.7,71,11360,9991,0.88,163.83,1636825.53,981350.75,6.22,15775632.0,13874501.700000001,10.375657406308667,11.797364441564053,655474.78,40.045488537804026,DFW-JFK
JFK,DFW,4,New York JFK,Dallas/Fort Worth,spoke,hub,1388.7,68,5168,3894,0.754,185.14,720935.16,600709.4,8.37,7176801.600000001,5407597.8,10.04535446542092,13.331893137466697,120225.76000000001,16.67636240684946,JFK-DFW
DFW,MIA,1,Dallas/Fort Worth,Miami,hub,spoke,1120.2,77,12320,11950,0.97,130.63,1561028.5,948863.48,6.88,13800864.0,13386390.0,11.311092551886606,11.66131048027138,612165.02,39.21549286255824,DFW-MIA
MIA,DFW,1,Miami,Dallas/Fort Worth,spoke,hub,1120.2,72,10800,10018,0.928,163.88,1641749.84,647618.62,5.35,12098160.0,11222163.6,13.570244070172654,14.62953044099268,994131.2200000001,60.55314858443964,MIA-DFW
DFW,MIA,2,Dallas/Fort Worth,Miami,hub,spoke,1120.2,85,6460,5101,0.79,132.67,676749.67,531038.65,7.34,7236492.0,5714140.2,9.351902413489851,11.843420817711122,145711.02000000002,21.53100717433671,DFW-MIA
MIA,DFW,2,Miami,Dallas/Fort Worth,spoke,hub,1120.2,96,14400,10458,0.726,133.97,1401058.26,1292571.85,8.01,16130880.0,11715051.6,8.685566193536868,11.959471522942332,108486.40999999992,7.743176218810481,MIA-DFW
DFW,MIA,3,Dallas/Fort Worth,Miami,hub,spoke,1120.2,82,15498,10917,0.704,168.15,1835693.55,1035790.16,5.97,17360859.6,12229223.4,10.573748030310664,15.010712372790572,799903.39,43.57499594635499,DFW-MIA
MIA,DFW,3,Miami,Dallas/Fort Worth,spoke,hub,1120.2,96,18144,17599,0.97,144.95,2550975.05,1451170.27,7.14,20324908.8,19714399.8,12.550979072535862,12.939653633279772,1099804.7799999998,43.113113944411175,MIA-DFW
DFW,MIA,4,Dallas/Fort Worth,Miami,hub,spoke,1120.2,62,9300,8171,0.879,164.49,1344047.79,709797.68,6.81,10417860.0,9153154.200000001,12.901380801815343,14.68398500267809,634250.11,47.18955045489863,DFW-MIA
MIA,DFW,4,Miami,Dallas/Fort Worth,spoke,hub,1120.2,65,4940,3248,0.658,140.5,456344.0,463058.16,8.37,5533788.0,3638409.6,8.246503118659406,12.542403142296019,-6714.159999999974,-1.4712935855407268,MIA-DFW
DFW,PHX,1,Dallas/Fort Worth,Phoenix,hub,spoke,865.9,72,11520,10681,0.927,117.38,1253735.78,785862.45,7.88,9975168.0,9248677.9,12.568568068227021,13.555837856565422,467873.3300000001,37.31833592561266,DFW-PHX
PHX,DFW,1,Phoenix,Dallas/Fort Worth,spoke,hub,865.9,79,6004,5823,0.97,136.36,794024.28,592108.37,11.39,5198863.6,5042135.7,15.273035437975333,15.747776879547292,201915.91000000003,25.42943774968695,PHX-DFW
DFW,PHX,2,Dallas/Fort Worth,Phoenix,hub,spoke,865.9,86,16254,13499,0.831,113.1,1526736.9,1104098.11,7.85,14074338.6,11688784.1,10.847663562677113,13.061554452015244,422638.7899999998,27.682490021692658,DFW-PHX
PHX,DFW,2,Phoenix,Dallas/Fort Worth,spoke,hub,865.9,74,11100,10170,0.916,105.6,1073952.0,700761.42,7.29,9611490.0,8806203.0,11.173626565704172,12.19540362628479,373190.57999999996,34.74927929739876,PHX-DFW
DFW,PHX,3,Dallas/Fort Worth,Phoenix,hub,spoke,865.9,77,14553,13221,0.909,133.27,1761962.67,1043554.29,8.28,12601442.7,11448063.9,13.982229748979455,15.390922739346344,718408.3799999999,40.77318959317112,DFW-PHX
PHX,DFW,3,Phoenix,Dallas/Fort Worth,spoke,hub,865.9,91,14560,12451,0.855,106.21,1322420.71,887822.36,7.04,12607504.0,10781320.9,10.489155585435467,12.265850560110866,434598.35,32.86384935698716,PHX-DFW
DFW,PHX,4,Dallas/Fort Worth,Phoenix,hub,spoke,865.9,84,13440,10813,0.805,168.14,1818097.82,723042.07,6.21,11637696.0,9362976.7,15.62248936559264,19.417946645109136,1095055.75,60.23084885498625,DFW-PHX
PHX,DFW,4,Phoenix,Dallas/Fort Worth,spoke,hub,865.9,85,16065,13784,0.858,134.68,1856429.12,926637.66,6.66,13910683.5,11935565.6,13.345347983799646,15.553759094583672,929791.4600000001,50.08494264515739,PHX-DFW
DFW,IAH,1,Dallas/Fort Worth,Houston,hub,spoke,225.3,93,14880,9802,0.659,62.37894018064879,611438.37,348581.21,10.4,3352464.0,2208390.6,18.23847683375571,27.687057262424496,262857.16,42.98996806497439,DFW-IAH
IAH,DFW,1,Houston,Dallas/Fort Worth,spoke,hub,225.3,93,7068,4689,0.663,62.37894018064879,292494.85,229979.87,14.44,1592420.4000000001,1056431.7,18.367941656612786,27.68705728917449,62514.97999999998,21.373019046318248,IAH-DFW
DFW,IAH,2,Dallas/Fort Worth,Houston,hub,spoke,225.3,77,14553,11133,0.765,62.37894018064879,694464.74,375970.81,11.47,3278790.9000000004,2508264.9,21.180513219064988,27.68705729606151,318493.93,45.8617855817993,DFW-IAH
IAH,DFW,2,Houston,Dallas/Fort Worth,spoke,hub,225.3,86,12900,8745,0.678,62.37894018064879,545503.83,388697.05,13.38,2906370.0,1970248.5,18.769249269707572,27.687057241764172,156806.77999999997,28.74531238396621,IAH-DFW
DFW,IAH,3,Dallas/Fort Worth,Houston,hub,spoke,225.3,86,13760,12892,0.937,62.37894018064879,804189.3,319036.57,10.29,3100128.0,2904567.6,25.940519230173724,27.687057447036178,485152.73000000004,60.32817521944149,DFW-IAH
IAH,DFW,3,Houston,Dallas/Fort Worth,spoke,hub,225.3,95,7220,6529,0.904,62.37894018064879,407272.1,245711.6,15.11,1626666.0,1470983.7000000002,25.037229523454723,27.687057307297145,161560.49999999997,39.66893386509903,IAH-DFW
DFW,IAH,4,Dallas/Fort Worth,Houston,hub,spoke,225.3,82,12300,11068,0.9,62.37894018064879,690410.11,314839.94,11.36,2771190.0,2493620.4,24.913849645820026,27.687057340403538,375570.17,54.39812722325286,DFW-IAH
IAH,DFW,4,Houston,Dallas/Fort Worth,spoke,hub,225.3,105,15750,13855,0.88,62.37894018064879,864260.22,353674.78,9.97,3548475.0,3121531.5,24.355821021706507,27.687057458814685,510585.43999999994,59.07774396928739,IAH-DFW
DFW,BOS,1,Dallas/Fort Worth,Boston,hub,spoke,1558.9,86,12900,10299,0.798,154.28,1588929.72,1215192.9,6.04,20109810.0,16055111.100000001,7.901266695209949,9.896722047597665,373736.82000000007,23.52129331434496,DFW-BOS
BOS,DFW,1,Boston,Dallas/Fort Worth,spoke,hub,1558.9,84,15876,10898,0.686,159.73,1740737.54,1494848.28,6.04,24749096.400000002,16988892.2,7.033539778042158,10.246327538649048,245889.26,14.125579207075639,BOS-DFW
DFW,BOS,2,Dallas/Fort Worth,Boston,hub,spoke,1558.9,70,11200,6386,0.57,123.19,786691.34,1195559.78,6.85,17459680.0,9955135.4,4.505760357578146,7.902367053691705,-408868.44000000006,-51.973171587219966,DFW-BOS
BOS,DFW,2,Boston,Dallas/Fort Worth,spoke,hub,1558.9,71,5396,4647,0.861,227.85,1058818.95,669138.18,7.95,8411824.4,7244208.300000001,12.587268821255945,14.616075437808709,389680.7699999999,36.80334300779183,BOS-DFW
DFW,BOS,3,Dallas/Fort Worth,Boston,hub,spoke,1558.9,100,15000,12658,0.844,198.9,2517676.2,1413238.87,6.04,23383500.0,19732556.200000003,10.766892039258453,12.758996728462376,1104437.33,43.867330119735016,DFW-BOS
BOS,DFW,3,Boston,Dallas/Fort Worth,spoke,hub,1558.9,70,10500,10185,0.97,190.47,1939936.95,1085391.89,6.63,16368450.000000002,15877396.5,11.851683879658733,12.21823080377189,854545.06,44.05014606273674,BOS-DFW
DFW,BOS,4,Dallas/Fort Worth,Boston,hub,spoke,1558.9,75,11250,8353,0.743,177.79,1485079.87,1119831.94,6.39,17537625.0,13021491.700000001,8.467964561906188,11.404836743857848,365247.93000000017,24.59449739898502,DFW-BOS
BOS,DFW,4,Boston,Dallas/Fort Worth,spoke,hub,1558.9,78,11700,8498,0.726,177.81,1511029.38,1274472.56,6.99,18239130.0,13247532.200000001,8.28454745374368,11.40611969978831,236556.81999999983,15.655342187985772,BOS-DFW
DFW,SFO,1,Dallas/Fort Worth,San Francisco,hub,spoke,1461.5,98,7448,5395,0.724,207.61,1120055.95,891367.74,8.19,10885252.0,7884792.5,10.28966486030824,14.205268559698938,228688.20999999996,20.417570211559518,DFW-SFO
SFO,DFW,1,San Francisco,Dallas/Fort Worth,spoke,hub,1461.5,84,15876,11929,0.751,195.25,2329137.25,1363528.34,5.88,23202774.0,17434233.5,10.038184442946347,13.359562093739308,965608.9099999999,41.45779343832142,SFO-DFW
DFW,SFO,2,Dallas/Fort Worth,San Francisco,hub,spoke,1461.5,62,11718,11303,0.965,171.54,1938916.62,1043882.62,6.1,17125857.0,16519334.5,11.321574272166352,11.737256243585357,895034.0000000001,46.16155180515189,DFW-SFO
SFO,DFW,2,San Francisco,Dallas/Fort Worth,spoke,hub,1461.5,75,11250,9110,0.81,228.81,2084459.1,1037681.27,6.31,16441875.0,13314265.0,12.677745695062152,15.655833048238113,1046777.8300000001,50.21819953195532,SFO-DFW
DFW,SFO,3,Dallas/Fort Worth,San Francisco,hub,spoke,1461.5,49,7350,5704,0.776,194.86,1111481.44,633499.85,5.9,10742025.0,8336396.0,10.347038291197423,13.332877180978448,477981.58999999997,43.00401003547122,DFW-SFO
