account_id,signup_date,industry,acquisition_channel,plan,seats,mrr,churn_date,churn_flag,usage_events,feature_uses,tickets,avg_resolution_hours,avg_satisfaction,health_score,revenue_at_risk
10935,2025-09-23,Manufacturing,Paid Search,Starter,2,158,,False,7.0,26.0,2.0,17.05,3.55,51.35,0
10936,2026-07-19,Manufacturing,Events,Pro,8,1592,,False,1.0,9.0,0.0,0.0,0.0,40.9,0
10937,2025-04-05,Financial Services,Organic,Business,16,7984,,False,4.0,145.0,4.0,33.1,4.0,61.5,0
10938,2025-03-31,Financial Services,Organic,Business,29,14471,,False,3.0,170.0,1.0,44.2,3.0,65.0,0
10939,2025-10-04,Retail,Partner,Business,25,12475,2026-07-09,True,8.0,387.0,3.0,39.4,3.0,64.0,12475
10940,2025-11-02,Technology,Organic,Pro,10,1990,,False,2.0,41.0,1.0,21.6,3.3,53.6,0
10941,2026-02-19,Financial Services,Paid Search,Business,19,9481,,False,1.0,41.0,3.0,52.96666666666666,2.9333333333333336,47.766666666666666,0
10942,2025-08-31,Healthcare,Partner,Starter,3,237,2026-08-20,True,8.0,56.0,1.0,36.9,3.3,55.1,237
10943,2026-07-03,Professional Services,Organic,Starter,2,158,,False,1.0,4.0,0.0,0.0,0.0,40.4,0
10944,2025-10-12,Healthcare,Paid Search,Starter,4,316,,False,7.0,59.0,1.0,5.1,4.8,62.9,0
10945,2025-03-19,Healthcare,Paid Search,Pro,5,995,,False,6.0,49.0,4.0,33.35,4.075,52.275,0
10946,2025-03-13,Healthcare,Referral,Starter,4,316,,False,8.0,73.0,3.0,29.266666666666666,3.6999999999999997,54.8,0
10947,2026-08-08,Retail,Partner,Starter,5,395,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10948,2025-03-22,Retail,Organic,Business,19,9481,,False,7.0,264.0,4.0,35.6,3.725,65.625,0
10949,2026-07-23,Retail,Referral,Starter,3,237,,False,1.0,6.0,0.0,0.0,0.0,40.6,0
10950,2025-06-16,Manufacturing,Partner,Starter,3,237,,False,8.0,49.0,1.0,31.7,3.8,56.9,0
10951,2025-02-26,Manufacturing,Organic,Starter,1,79,,False,6.0,15.0,1.0,10.2,2.9,49.0,0
10952,2025-07-02,Retail,Partner,Pro,9,1791,,False,3.0,55.0,3.0,45.199999999999996,3.8666666666666667,53.833333333333336,0
10953,2026-01-04,Manufacturing,Organic,Starter,3,237,,False,4.0,10.0,3.0,11.4,4.033333333333333,50.166666666666664,0
10954,2025-09-14,Financial Services,Referral,Starter,3,237,,False,9.0,61.0,0.0,0.0,0.0,46.1,0
10955,2026-04-17,Retail,Organic,Starter,4,316,2026-07-10,True,5.0,33.0,0.0,0.0,0.0,43.3,316
10956,2026-01-02,Technology,Paid Search,Business,18,8982,,False,3.0,107.0,1.0,34.0,3.3,60.2,0
10957,2025-08-29,Financial Services,Partner,Business,12,5988,,False,4.0,99.0,2.0,77.4,3.9,60.4,0
10958,2026-01-16,Financial Services,Partner,Pro,8,1592,,False,5.0,87.0,2.0,90.75,3.25,55.95,0
10959,2026-08-06,Manufacturing,Events,Pro,8,1592,,False,1.0,18.0,0.0,0.0,0.0,41.8,0
10960,2025-09-05,Healthcare,Paid Search,Business,19,9481,,False,8.0,286.0,5.0,40.4,3.5799999999999996,62.9,0
10961,2025-04-03,Technology,Partner,Enterprise,48,62352,,False,5.0,472.0,6.0,28.733333333333334,4.016666666666667,63.083333333333336,0
10962,2025-09-03,Financial Services,Paid Search,Pro,12,2388,,False,6.0,150.0,1.0,4.4,5.0,73.0,0
10963,2026-05-20,Healthcare,Events,Business,12,5988,,False,1.0,21.0,2.0,27.450000000000003,3.75,51.85,0
10964,2025-05-11,Retail,Paid Search,Business,19,9481,2026-07-09,True,5.0,181.0,0.0,0.0,0.0,58.099999999999994,9481
10965,2026-07-24,Retail,Events,Business,28,13972,,False,1.0,47.0,0.0,0.0,0.0,44.7,0
10966,2025-12-19,Healthcare,Organic,Pro,4,796,,False,4.0,26.0,2.0,38.35,2.95,48.35,0
10967,2025-12-27,Financial Services,Referral,Starter,3,237,,False,3.0,14.0,1.0,51.6,2.3,45.9,0
10968,2025-07-10,Healthcare,Partner,Starter,2,158,,False,9.0,29.0,1.0,25.6,3.8,54.9,0
10969,2026-07-07,Retail,Organic,Pro,7,1393,,False,2.0,28.0,1.0,38.5,3.5,53.3,0
10970,2025-01-22,Professional Services,Organic,Pro,6,1194,,False,9.0,101.0,1.0,33.9,4.0,63.1,0
10971,2025-06-29,Financial Services,Events,Starter,3,237,,False,10.0,68.0,5.0,27.52,3.7399999999999998,50.49999999999999,0
10972,2025-09-09,Manufacturing,Referral,Pro,15,2985,,False,7.0,229.0,2.0,37.35,3.95,70.75,0
10973,2025-10-14,Financial Services,Organic,Pro,5,995,,False,7.0,70.0,4.0,29.275,3.425,51.125,0
10974,2025-10-12,Healthcare,Referral,Business,12,5988,,False,6.0,137.0,2.0,29.450000000000003,3.45,61.95,0
10975,2025-03-30,Technology,Referral,Starter,2,158,,False,7.0,37.0,3.0,20.766666666666666,3.766666666666667,51.53333333333334,0
10976,2025-05-16,Manufacturing,Paid Search,Starter,5,395,,False,5.0,50.0,2.0,13.55,4.15,56.75,0
10977,2025-02-27,Professional Services,Events,Business,15,7485,,False,8.0,234.0,2.0,30.8,3.4499999999999997,68.25,0
10978,2025-12-10,Manufacturing,Events,Business,18,8982,,False,5.0,155.0,0.0,0.0,0.0,55.5,0
10979,2025-07-30,Retail,Paid Search,Enterprise,39,50661,2026-01-04,True,3.0,256.0,2.0,23.049999999999997,4.05,71.25,50661
10980,2025-12-06,Manufacturing,Paid Search,Business,13,6487,,False,3.0,70.0,3.0,41.699999999999996,3.8333333333333335,55.16666666666667,0
10981,2025-12-20,Manufacturing,Referral,Business,17,8483,,False,7.0,212.0,1.0,24.1,4.5,75.5,0
10982,2026-02-26,Healthcare,Partner,Starter,7,553,,False,3.0,31.0,1.0,27.4,3.8,55.1,0
10983,2025-11-25,Manufacturing,Organic,Starter,5,395,,False,5.0,54.0,4.0,15.075,4.425,54.525,0
10984,2026-01-24,Financial Services,Organic,Starter,2,158,,False,6.0,20.0,0.0,0.0,0.0,42.0,0
10985,2025-12-19,Manufacturing,Events,Pro,10,1990,,False,1.0,18.0,2.0,27.549999999999997,4.45,55.05,0
10986,2026-01-27,Professional Services,Partner,Business,13,6487,,False,6.0,150.0,0.0,0.0,0.0,55.0,0
10987,2026-01-05,Technology,Referral,Starter,2,158,2026-06-09,True,4.0,25.0,1.0,49.5,3.1,51.0,158
10988,2025-07-09,Financial Services,Paid Search,Pro,11,2189,,False,8.0,178.0,1.0,43.1,3.2,66.8,0
10989,2025-05-28,Healthcare,Referral,Starter,5,395,,False,11.0,117.0,4.0,29.924999999999997,3.4,55.7,0
10990,2026-04-18,Healthcare,Referral,Starter,4,316,,False,3.0,22.0,1.0,20.4,3.5,52.7,0
10991,2025-07-25,Financial Services,Referral,Starter,3,237,,False,4.0,23.0,3.0,14.1,3.5,48.8,0
10992,2025-11-26,Financial Services,Organic,Starter,3,237,,False,7.0,46.0,3.0,28.633333333333336,4.566666666666666,56.43333333333334,0
10993,2025-04-29,Financial Services,Paid Search,Enterprise,59,76641,,False,8.0,888.0,4.0,35.45,4.2,68.0,0
10994,2025-09-16,Manufacturing,Referral,Starter,3,237,,False,6.0,33.0,1.0,30.8,4.6,59.3,0
10995,2025-11-14,Manufacturing,Paid Search,Business,16,7984,,False,7.0,243.0,2.0,56.5,3.85,70.25,0
10996,2026-01-11,Technology,Organic,Pro,5,995,,False,1.0,11.0,1.0,39.3,3.5,51.6,0
10997,2025-11-12,Financial Services,Events,Starter,3,237,,False,2.0,6.0,1.0,43.0,2.9,48.1,0
10998,2025-08-05,Retail,Paid Search,Starter,4,316,,False,8.0,50.0,3.0,33.5,3.766666666666667,52.833333333333336,0
10999,2026-08-01,Healthcare,Events,Business,12,5988,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11000,2025-11-04,Financial Services,Organic,Starter,4,316,2026-02-26,True,3.0,38.0,1.0,35.7,2.6,49.8,316
11001,2026-04-30,Manufacturing,Paid Search,Business,20,9980,,False,1.0,33.0,2.0,23.2,4.3,55.8,0
11002,2026-03-19,Retail,Partner,Starter,4,316,,False,3.0,21.0,1.0,44.4,2.9,49.6,0
11003,2025-12-01,Healthcare,Referral,Pro,11,2189,,False,7.0,167.0,0.0,0.0,0.0,56.7,0
11004,2026-06-16,Technology,Organic,Business,14,6986,,False,1.0,22.0,0.0,0.0,0.0,42.2,0
11005,2025-03-18,Manufacturing,Organic,Starter,2,158,,False,3.0,19.0,5.0,34.04,3.4799999999999995,44.3,0
11006,2026-07-07,Technology,Organic,Starter,2,158,,False,3.0,17.0,0.0,0.0,0.0,41.7,0
11007,2026-05-26,Retail,Referral,Enterprise,61,79239,,False,3.0,362.0,1.0,36.7,3.5,70.5,0
11008,2025-10-30,Manufacturing,Referral,Starter,2,158,,False,6.0,26.0,2.0,22.65,3.1,49.1,0
11009,2026-03-17,Manufacturing,Organic,Pro,6,1194,,False,3.0,37.0,0.0,0.0,0.0,43.7,0
11010,2025-11-09,Retail,Paid Search,Pro,4,796,,False,5.0,38.0,2.0,41.7,3.85,54.05,0
11011,2025-06-11,Retail,Organic,Starter,6,474,,False,11.0,138.0,4.0,37.825,3.35,57.55,0
11012,2026-04-25,Technology,Referral,Business,24,11976,,False,2.0,72.0,2.0,20.85,4.699999999999999,61.7,0
11013,2025-05-28,Manufacturing,Paid Search,Business,24,11976,,False,3.0,129.0,1.0,17.0,3.8,64.89999999999999,0
11014,2025-07-08,Technology,Organic,Starter,4,316,,False,11.0,92.0,1.0,16.9,4.4,64.2,0
11015,2025-11-08,Technology,Organic,Business,22,10978,,False,3.0,129.0,2.0,42.900000000000006,3.15,59.65,0
11016,2026-05-18,Retail,Organic,Starter,3,237,2026-08-09,True,0.0,0.0,0.0,0.0,0.0,40.0,237
11017,2025-08-19,Technology,Organic,Starter,3,237,,False,6.0,31.0,0.0,0.0,0.0,43.1,0
11018,2025-10-24,Technology,Referral,Pro,7,1393,,False,6.0,87.0,2.0,17.6,2.85,53.95,0
11019,2025-01-25,Financial Services,Organic,Enterprise,113,146787,,False,3.0,677.0,5.0,43.42,3.3200000000000003,61.6,0
11020,2025-03-11,Healthcare,Organic,Starter,4,316,,False,8.0,60.0,1.0,61.2,4.2,60.0,0
11021,2025-02-03,Professional Services,Events,Starter,3,237,2025-05-20,True,1.0,3.0,1.0,31.6,4.5,55.8,237
11022,2025-02-13,Healthcare,Events,Pro,9,1791,,False,3.0,45.0,0.0,0.0,0.0,44.5,0
11023,2026-06-06,Financial Services,Organic,Business,13,6487,,False,0.0,0.0,2.0,53.75,4.6,54.0,0
11024,2026-05-21,Professional Services,Referral,Starter,5,395,,False,5.0,49.0,1.0,30.1,3.6,55.9,0
11025,2026-05-09,Healthcare,Referral,Starter,2,158,,False,1.0,4.0,3.0,14.133333333333333,4.3999999999999995,51.4,0
11026,2025-02-03,Financial Services,Partner,Business,21,10479,,False,3.0,103.0,5.0,43.739999999999995,3.5,52.8,0
11027,2025-02-16,Healthcare,Partner,Starter,4,316,,False,11.0,97.0,4.0,28.4,3.075,52.075,0
11028,2025-06-18,Technology,Organic,Starter,3,237,,False,11.0,79.0,1.0,18.5,4.3,62.4,0
11029,2025-12-06,Professional Services,Organic,Starter,3,237,,False,5.0,47.0,1.0,36.0,3.3,54.2,0
11030,2025-07-20,Professional Services,Referral,Starter,3,237,,False,8.0,54.0,0.0,0.0,0.0,45.4,0
11031,2025-10-20,Retail,Partner,Pro,8,1592,,False,6.0,76.0,3.0,22.933333333333334,4.8,60.6,0
11032,2025-04-14,Manufacturing,Events,Business,15,7485,2025-10-22,True,2.0,66.0,2.0,46.2,3.25,53.85,7485
11033,2026-03-15,Healthcare,Organic,Pro,7,1393,,False,3.0,46.0,0.0,0.0,0.0,44.6,0
11034,2025-07-08,Financial Services,Paid Search,Pro,13,2587,,False,6.0,154.0,0.0,0.0,0.0,55.400000000000006,0
11035,2025-02-09,Financial Services,Organic,Enterprise,43,55857,2025-07-17,True,3.0,248.0,1.0,23.0,4.1,73.5,55857
11036,2026-03-22,Manufacturing,Paid Search,Starter,2,158,,False,4.0,16.0,0.0,0.0,0.0,41.6,0
11037,2026-06-26,Retail,Events,Starter,3,237,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11038,2025-01-09,Professional Services,Referral,Business,26,12974,,False,8.0,357.0,3.0,20.3,3.8000000000000003,68.0,0
11039,2025-09-20,Technology,Organic,Starter,4,316,,False,5.0,51.0,2.0,35.099999999999994,3.0,51.1,0
11040,2026-05-12,Professional Services,Paid Search,Pro,10,1990,,False,1.0,16.0,0.0,0.0,0.0,41.6,0
11041,2026-02-28,Financial Services,Referral,Business,16,7984,,False,6.0,182.0,2.0,11.55,4.65,72.45,0
11042,2026-05-29,Retail,Partner,Starter,4,316,,False,2.0,19.0,0.0,0.0,0.0,41.9,0
11043,2025-09-07,Retail,Referral,Pro,6,1194,,False,7.0,94.0,1.0,7.8,3.0,57.4,0
11044,2025-08-12,Retail,Partner,Starter,3,237,,False,8.0,51.0,0.0,0.0,0.0,45.1,0
11045,2026-03-02,Manufacturing,Organic,Starter,4,316,,False,3.0,18.0,0.0,0.0,0.0,41.8,0
11046,2025-04-03,Manufacturing,Organic,Pro,11,2189,,False,5.0,128.0,0.0,0.0,0.0,52.8,0
11047,2025-05-24,Technology,Referral,Starter,2,158,,False,9.0,41.0,1.0,14.0,2.7,50.6,0
11048,2025-12-27,Technology,Organic,Business,13,6487,,False,7.0,150.0,4.0,31.125,3.85,61.25,0
11049,2026-02-06,Professional Services,Referral,Business,19,9481,,False,3.0,128.0,2.0,30.95,3.6999999999999997,62.3,0
11050,2025-03-13,Manufacturing,Paid Search,Business,33,16467,,False,11.0,745.0,0.0,0.0,0.0,60.0,0
11051,2025-11-01,Retail,Organic,Starter,2,158,,False,6.0,21.0,2.0,53.2,4.3,54.6,0
11052,2025-08-07,Manufacturing,Organic,Starter,3,237,,False,8.0,33.0,0.0,0.0,0.0,43.3,0
11053,2025-10-29,Financial Services,Organic,Starter,2,158,,False,3.0,9.0,0.0,0.0,0.0,40.9,0
11054,2026-07-30,Financial Services,Organic,Starter,2,158,,False,1.0,2.0,0.0,0.0,0.0,40.2,0
11055,2025-02-15,Professional Services,Partner,Enterprise,40,51960,,False,9.0,699.0,4.0,44.575,3.275,63.375,0
11056,2026-08-21,Retail,Events,Starter,3,237,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11057,2025-09-27,Technology,Organic,Starter,2,158,,False,7.0,22.0,0.0,0.0,0.0,42.2,0
11058,2026-04-09,Financial Services,Partner,Business,18,8982,,False,2.0,69.0,2.0,28.85,3.95,57.65,0
11059,2025-09-12,Professional Services,Partner,Starter,2,158,,False,5.0,28.0,5.0,54.54,3.7,46.3,0
11060,2025-07-06,Professional Services,Events,Starter,2,158,,False,9.0,32.0,0.0,0.0,0.0,43.2,0
11061,2026-04-08,Technology,Referral,Starter,4,316,,False,1.0,13.0,1.0,38.4,1.9,43.8,0
11062,2026-02-17,Healthcare,Referral,Pro,10,1990,,False,3.0,62.0,3.0,37.63333333333333,4.1000000000000005,55.7,0
11063,2025-03-28,Manufacturing,Referral,Business,24,11976,,False,6.0,258.0,1.0,31.2,3.3,69.5,0
11064,2026-02-28,Retail,Partner,Starter,2,158,,False,3.0,17.0,1.0,46.3,4.1,55.2,0
11065,2026-03-28,Financial Services,Partner,Business,20,9980,,False,4.0,160.0,1.0,28.2,4.4,71.0,0
11066,2025-08-21,Manufacturing,Referral,Business,23,11477,,False,8.0,381.0,0.0,0.0,0.0,60.0,0
11067,2026-07-10,Financial Services,Organic,Business,13,6487,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11068,2026-01-20,Financial Services,Partner,Starter,3,237,,False,4.0,23.0,0.0,0.0,0.0,42.3,0
11069,2025-07-20,Retail,Partner,Starter,3,237,,False,10.0,53.0,5.0,42.42,3.8200000000000003,49.4,0
11070,2025-01-07,Financial Services,Referral,Business,34,16966,,False,5.0,352.0,7.0,43.728571428571435,3.3428571428571425,59.714285714285715,0
11071,2026-02-09,Financial Services,Paid Search,Starter,6,474,,False,2.0,28.0,0.0,0.0,0.0,42.8,0
11072,2025-05-06,Healthcare,Referral,Pro,4,796,,False,6.0,46.0,2.0,27.7,3.5999999999999996,53.6,0
11073,2026-03-30,Financial Services,Referral,Business,43,21457,,False,1.0,87.0,0.0,0.0,0.0,48.7,0
11074,2025-11-12,Financial Services,Paid Search,Starter,2,158,,False,4.0,12.0,2.0,44.9,2.95,46.95,0
11075,2025-10-08,Technology,Partner,Business,25,12475,2026-03-28,True,0.0,0.0,3.0,32.4,3.9,48.5,12475
11076,2025-04-09,Manufacturing,Events,Business,25,12475,,False,4.0,187.0,1.0,29.5,3.1,67.2,0
11077,2026-03-03,Manufacturing,Referral,Pro,6,1194,,False,2.0,23.0,0.0,0.0,0.0,42.3,0
11078,2025-04-10,Professional Services,Referral,Pro,10,1990,,False,8.0,114.0,1.0,6.3,4.3,65.89999999999999,0
11079,2025-09-08,Professional Services,Referral,Business,17,8483,,False,5.0,196.0,2.0,59.05,2.85,64.85,0
11080,2026-05-17,Manufacturing,Organic,Pro,10,1990,,False,3.0,58.0,1.0,19.3,3.4,55.8,0
11081,2026-07-07,Professional Services,Referral,Business,20,9980,,False,0.0,0.0,1.0,4.9,4.1,53.5,0
11082,2026-08-17,Healthcare,Organic,Business,27,13473,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11083,2026-07-29,Healthcare,Referral,Business,18,8982,,False,1.0,33.0,0.0,0.0,0.0,43.3,0
11084,2025-11-30,Manufacturing,Organic,Starter,3,237,,False,3.0,12.0,1.0,34.4,2.7,47.7,0
11085,2025-05-01,Technology,Referral,Starter,4,316,2025-07-19,True,5.0,37.0,3.0,41.0,3.6333333333333333,50.86666666666667,316
11086,2026-05-19,Retail,Partner,Starter,4,316,,False,1.0,9.0,0.0,0.0,0.0,40.9,0
11087,2026-04-26,Financial Services,Organic,Pro,10,1990,,False,1.0,21.0,0.0,0.0,0.0,42.1,0
11088,2026-08-18,Manufacturing,Paid Search,Pro,6,1194,,False,1.0,9.0,1.0,45.7,3.5,51.4,0
11089,2026-01-26,Professional Services,Events,Pro,6,1194,,False,2.0,30.0,3.0,33.13333333333333,4.166666666666667,52.833333333333336,0
11090,2025-03-26,Professional Services,Paid Search,Starter,2,158,,False,8.0,28.0,0.0,0.0,0.0,42.8,0
11091,2025-10-29,Professional Services,Organic,Business,14,6986,,False,5.0,130.0,3.0,25.2,3.8333333333333335,61.16666666666667,0
11092,2025-09-26,Healthcare,Referral,Business,24,11976,,False,6.0,266.0,1.0,43.5,3.3,69.5,0
11093,2026-05-21,Manufacturing,Paid Search,Starter,4,316,,False,5.0,34.0,2.0,31.599999999999998,3.3499999999999996,51.15,0
11094,2025-08-24,Technology,Paid Search,Pro,8,1592,2025-12-19,True,2.0,28.0,1.0,35.9,4.6,58.8,1592
11095,2025-07-17,Professional Services,Organic,Pro,13,2587,,False,10.0,253.0,3.0,25.766666666666666,3.6,67.0,0
11096,2025-02-18,Professional Services,Referral,Pro,13,2587,,False,5.0,132.0,1.0,32.0,4.0,66.2,0
11097,2026-05-17,Manufacturing,Paid Search,Starter,3,237,,False,2.0,16.0,0.0,0.0,0.0,41.6,0
11098,2026-03-30,Retail,Organic,Business,14,6986,,False,2.0,51.0,1.0,9.3,3.2,54.1,0
11099,2025-01-25,Professional Services,Paid Search,Enterprise,78,101322,,False,5.0,790.0,1.0,15.1,4.6,76.0,0
11100,2025-09-18,Professional Services,Organic,Pro,8,1592,,False,8.0,142.0,4.0,32.55,4.2,62.2,0
11101,2025-10-15,Financial Services,Referral,Business,19,9481,,False,8.0,338.0,2.0,26.75,4.05,71.25,0
11102,2025-10-09,Retail,Partner,Enterprise,40,51960,,False,6.0,484.0,3.0,21.400000000000002,4.133333333333334,69.66666666666667,0
11103,2026-07-06,Technology,Organic,Starter,2,158,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11104,2025-04-01,Healthcare,Paid Search,Pro,5,995,,False,10.0,105.0,6.0,66.36666666666666,3.6166666666666667,51.583333333333336,0
11105,2025-07-03,Retail,Referral,Pro,10,1990,,False,10.0,215.0,3.0,28.2,3.8333333333333335,68.16666666666667,0
11106,2025-04-19,Professional Services,Referral,Enterprise,34,44166,,False,6.0,387.0,0.0,0.0,0.0,60.0,0
11107,2025-05-27,Healthcare,Events,Starter,9,711,,False,7.0,121.0,4.0,33.725,3.65,57.35,0
11108,2026-06-29,Healthcare,Referral,Starter,2,158,,False,0.0,0.0,1.0,34.0,3.7,51.5,0
11109,2026-07-19,Technology,Organic,Business,12,5988,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11110,2025-01-27,Technology,Events,Starter,4,316,,False,6.0,41.0,5.0,47.52,3.8599999999999994,48.4,0
11111,2026-01-15,Technology,Partner,Business,31,15469,,False,6.0,384.0,1.0,55.7,3.4,70.0,0
11112,2025-05-20,Healthcare,Paid Search,Starter,3,237,,False,6.0,33.0,2.0,78.5,4.2,55.3,0
11113,2025-04-26,Financial Services,Organic,Enterprise,55,71445,,False,5.0,600.0,2.0,20.65,3.85,70.25,0
11114,2025-06-25,Healthcare,Organic,Business,9,4491,,False,5.0,86.0,1.0,12.6,4.0,61.6,0
11115,2025-04-27,Financial Services,Paid Search,Starter,2,158,,False,6.0,15.0,1.0,37.8,3.1,50.0,0
11116,2025-10-22,Retail,Organic,Business,12,5988,,False,1.0,23.0,2.0,32.5,3.5999999999999996,51.3,0
11117,2026-08-21,Financial Services,Organic,Starter,2,158,,False,1.0,1.0,0.0,0.0,0.0,40.1,0
11118,2025-12-18,Healthcare,Partner,Pro,8,1592,,False,6.0,86.0,1.0,46.6,4.4,63.6,0
11119,2026-03-10,Retail,Referral,Pro,4,796,,False,5.0,37.0,0.0,0.0,0.0,43.7,0
11120,2025-10-23,Manufacturing,Organic,Business,11,5489,,False,3.0,58.0,1.0,8.3,2.9,53.3,0
11121,2025-01-09,Manufacturing,Organic,Starter,2,158,,False,11.0,51.0,5.0,36.7,3.9,49.6,0
11122,2025-02-20,Healthcare,Referral,Starter,2,158,,False,11.0,50.0,5.0,26.7,4.040000000000001,50.2,0
11123,2025-06-11,Manufacturing,Paid Search,Pro,9,1791,,False,9.0,182.0,1.0,6.5,5.0,76.2,0
11124,2025-05-27,Retail,Partner,Pro,9,1791,,False,3.0,56.0,4.0,36.275,3.475,49.975,0
11125,2026-05-20,Technology,Organic,Pro,11,2189,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11126,2026-05-22,Retail,Organic,Starter,4,316,,False,2.0,19.0,0.0,0.0,0.0,41.9,0
11127,2026-05-28,Healthcare,Paid Search,Starter,4,316,,False,1.0,13.0,0.0,0.0,0.0,41.3,0
11128,2026-01-18,Healthcare,Referral,Business,18,8982,,False,2.0,61.0,5.0,49.739999999999995,3.8600000000000003,50.400000000000006,0
11129,2025-11-30,Retail,Referral,Starter,3,237,,False,3.0,19.0,2.0,59.95,3.4000000000000004,49.9,0
11130,2026-01-25,Professional Services,Events,Starter,4,316,,False,1.0,12.0,0.0,0.0,0.0,41.2,0
11131,2025-09-02,Retail,Paid Search,Enterprise,47,61053,2026-04-25,True,6.0,555.0,2.0,60.05,3.3499999999999996,67.75,61053
11132,2026-02-07,Healthcare,Referral,Starter,3,237,2026-05-31,True,1.0,8.0,1.0,21.9,3.2,49.8,237
11133,2026-04-22,Technology,Events,Business,16,7984,,False,1.0,27.0,0.0,0.0,0.0,42.7,0
11134,2026-04-03,Professional Services,Organic,Starter,2,158,,False,1.0,2.0,2.0,43.7,3.25,47.45,0
11135,2026-01-04,Professional Services,Events,Business,21,10479,,False,6.0,232.0,0.0,0.0,0.0,60.0,0
11136,2025-02-04,Healthcare,Paid Search,Business,17,8483,,False,10.0,328.0,2.0,27.25,4.05,71.25,0
11137,2026-03-11,Retail,Paid Search,Business,14,6986,,False,4.0,109.0,0.0,0.0,0.0,50.9,0
11138,2025-08-08,Technology,Events,Starter,2,158,,False,5.0,24.0,0.0,0.0,0.0,42.4,0
11139,2026-03-23,Professional Services,Paid Search,Pro,5,995,2026-08-16,True,3.0,33.0,0.0,0.0,0.0,43.3,995
11140,2025-11-20,Technology,Referral,Business,25,12475,2026-07-19,True,3.0,144.0,0.0,0.0,0.0,54.400000000000006,12475
11141,2026-06-13,Retail,Organic,Starter,3,237,,False,2.0,12.0,0.0,0.0,0.0,41.2,0
11142,2025-07-23,Manufacturing,Paid Search,Starter,2,158,,False,9.0,33.0,4.0,21.225,3.675,48.675,0
11143,2026-07-13,Financial Services,Paid Search,Starter,4,316,,False,2.0,16.0,0.0,0.0,0.0,41.6,0
11144,2026-05-22,Manufacturing,Organic,Enterprise,37,48063,,False,3.0,228.0,1.0,57.7,2.5,65.5,0
11145,2025-07-18,Healthcare,Paid Search,Pro,5,995,2026-08-17,True,5.0,64.0,1.0,28.3,4.9,63.9,995
11146,2025-10-17,Manufacturing,Paid Search,Pro,11,2189,,False,3.0,57.0,2.0,38.5,3.9000000000000004,56.2,0
11147,2025-11-15,Professional Services,Referral,Business,15,7485,,False,7.0,220.0,2.0,73.4,2.65,64.25,0
11148,2026-04-07,Manufacturing,Organic,Pro,7,1393,,False,5.0,96.0,1.0,15.8,3.7,61.1,0
11149,2026-02-18,Professional Services,Referral,Pro,8,1592,,False,5.0,77.0,1.0,28.9,3.3,57.2,0
11150,2026-05-27,Retail,Organic,Pro,12,2388,,False,1.0,22.0,1.0,32.2,3.9,54.7,0
11151,2025-08-10,Healthcare,Organic,Pro,8,1592,,False,4.0,72.0,1.0,19.9,3.6,58.2,0
11152,2025-10-30,Professional Services,Referral,Starter,2,158,,False,3.0,14.0,0.0,0.0,0.0,41.4,0
11153,2025-09-16,Professional Services,Organic,Business,22,10978,,False,10.0,404.0,3.0,38.53333333333334,3.6333333333333333,67.16666666666667,0
11154,2026-06-30,Technology,Organic,Business,15,7485,,False,1.0,40.0,1.0,80.4,3.7,55.5,0
11155,2025-07-02,Technology,Paid Search,Starter,6,474,,False,10.0,128.0,4.0,20.325,4.25,61.05,0
11156,2025-12-19,Financial Services,Referral,Pro,8,1592,,False,2.0,34.0,0.0,0.0,0.0,43.4,0
11157,2025-03-14,Manufacturing,Events,Starter,1,79,,False,3.0,8.0,3.0,62.699999999999996,3.633333333333333,47.96666666666666,0
11158,2026-05-26,Professional Services,Events,Enterprise,51,66249,,False,4.0,407.0,1.0,8.9,4.7,76.5,0
11159,2025-08-19,Retail,Paid Search,Business,36,17964,2025-12-27,True,2.0,152.0,0.0,0.0,0.0,55.2,17964
11160,2025-07-24,Manufacturing,Events,Business,31,15469,,False,3.0,208.0,1.0,62.5,4.4,75.0,0
11161,2025-12-16,Healthcare,Partner,Starter,6,474,,False,4.0,43.0,2.0,24.6,3.8499999999999996,54.55,0
11162,2025-10-27,Technology,Referral,Starter,2,158,,False,5.0,27.0,3.0,44.9,3.8666666666666667,51.03333333333334,0
11163,2026-05-24,Financial Services,Partner,Starter,4,316,,False,0.0,0.0,1.0,37.8,3.3,49.5,0
11164,2025-11-15,Technology,Organic,Starter,2,158,,False,7.0,28.0,1.0,13.8,4.1,56.3,0
11165,2025-11-07,Professional Services,Paid Search,Starter,3,237,,False,2.0,16.0,2.0,31.4,3.9000000000000004,52.1,0
11166,2025-03-04,Professional Services,Referral,Starter,2,158,,False,9.0,38.0,0.0,0.0,0.0,43.8,0
11167,2025-01-14,Financial Services,Organic,Enterprise,36,46764,,False,3.0,259.0,2.0,23.1,3.85,70.25,0
